,gml_id,id,metadataproperty,description_href,description_title,description_nilreason,description,descriptionreference_href,descriptionreference_title,descriptionreference_nilreason,identifier_codespace,identifier,name,location_location,godlo,akt_rok,piksel,kolor,zrodlo_danych,uklad_xy,modul_archiwizacji,nr_zglosz,akt_data_frame,akt_data_id,akt_data_metadataproperty,akt_data_description_href,akt_data_description_title,akt_data_description_nilreason,akt_data_description,akt_data_descriptionreference_href,akt_data_descriptionreference_title,akt_data_descriptionreference_nilreason,akt_data_identifier_codespace,akt_data_identifier,akt_data_name,akt_data_relatedtime,akt_data_timeposition_frame,akt_data_timeposition_calendareraname,akt_data_timeposition_indeterminateposition,akt_data_timeposition,czy_ark_wypelniony,url_do_pobrania,dt_pzgik_frame,dt_pzgik_id,dt_pzgik_metadataproperty,dt_pzgik_description_href,dt_pzgik_description_title,dt_pzgik_description_nilreason,dt_pzgik_description,dt_pzgik_descriptionreference_href,dt_pzgik_descriptionreference_title,dt_pzgik_descriptionreference_nilreason,dt_pzgik_identifier_codespace,dt_pzgik_identifier,dt_pzgik_name,dt_pzgik_relatedtime,dt_pzgik_timeposition_frame,dt_pzgik_timeposition_calendareraname,dt_pzgik_timeposition_indeterminateposition,dt_pzgik_timeposition,wlk_pliku_mb,JPT_KOD_JE,JPT_SJR_KO,JPT_NAZWA_,JPT_POWIER,JPT_ORGAN_,JPT_KOD__1,JPT_NAZWA1,JPT_ORGAN1,JPT_WAZNA_,IIP_PRZEST,IIP_IDENTY,JPT_KJ_IIP,JPT_KJ_I_1,JPT_KJ_I_2,JPT_SPS_KO,JPT_POWI_1,JPT_KJ_I_3,JPT_JOR_ID,WERSJA_OD,WERSJA_DO,WAZNY_OD,WAZNY_DO,IIP_WERSJA,JPT_OPIS,JPT_ID,SHAPE_LENG,SHAPE_LE_1,SHAPE_AREA,layer,path
28,ggs19.82,SkorowidzOrtofomapy2019.897883,,,,,,,,,,,,,N-34-50-C-c-4-4,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.897883.akt_data,,,,,,,,,,,,,,,,2019-06-04,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73213/73213_897883_N-34-50-C-c-4-4.tif,,SkorowidzOrtofomapy2019.897883.dt_pzgik,,,,,,,,,,,,,,,,2020-02-10,45,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs19wew,C:/Users/admin/Downloads/ggs19wew.gml
29,ggs19.84,SkorowidzOrtofomapy2019.897966,,,,,,,,,,,,,N-34-49-D-d-4-4,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.897966.akt_data,,,,,,,,,,,,,,,,2019-06-04,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73213/73213_897966_N-34-49-D-d-4-4.tif,,SkorowidzOrtofomapy2019.897966.dt_pzgik,,,,,,,,,,,,,,,,2020-02-10,42,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs19wew,C:/Users/admin/Downloads/ggs19wew.gml
30,ggs19.87,SkorowidzOrtofomapy2019.897644,,,,,,,,,,,,,N-34-62-A-b-1-1,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.897644.akt_data,,,,,,,,,,,,,,,,2019-06-04,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73213/73213_897644_N-34-62-A-b-1-1.tif,,SkorowidzOrtofomapy2019.897644.dt_pzgik,,,,,,,,,,,,,,,,2020-02-10,42,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs19wew,C:/Users/admin/Downloads/ggs19wew.gml
33,ggs19.95,SkorowidzOrtofomapy2019.900942,,,,,,,,,,,,,N-34-50-C-a-3-2,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900942.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900942_N-34-50-C-a-3-2.tif,,SkorowidzOrtofomapy2019.900942.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,37,226401_1,JEW,Sopot - gmina miejska,2776.0,,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,2763853.0,0.31248057263,0.3124805755,0.00384339865,ggs19wew,C:/Users/admin/Downloads/ggs19wew.gml
34,ggs19.97,SkorowidzOrtofomapy2019.900941,,,,,,,,,,,,,N-34-50-C-a-3-1,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900941.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900941_N-34-50-C-a-3-1.tif,,SkorowidzOrtofomapy2019.900941.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,37,226401_1,JEW,Sopot - gmina miejska,2776.0,,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,2763853.0,0.31248057263,0.3124805755,0.00384339865,ggs19wew,C:/Users/admin/Downloads/ggs19wew.gml
35,ggs19.98,SkorowidzOrtofomapy2019.900922,,,,,,,,,,,,,N-34-50-A-c-3-3,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900922.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900922_N-34-50-A-c-3-3.tif,,SkorowidzOrtofomapy2019.900922.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,32,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs19wew,C:/Users/admin/Downloads/ggs19wew.gml
36,ggs19.102,SkorowidzOrtofomapy2019.900877,,,,,,,,,,,,,N-34-49-D-b-1-2,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900877.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900877_N-34-49-D-b-1-2.tif,,SkorowidzOrtofomapy2019.900877.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,32,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs19wew,C:/Users/admin/Downloads/ggs19wew.gml
38,ggs19.108,SkorowidzOrtofomapy2019.900935,,,,,,,,,,,,,N-34-50-C-a-1-1,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900935.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900935_N-34-50-C-a-1-1.tif,,SkorowidzOrtofomapy2019.900935.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,37,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs19wew,C:/Users/admin/Downloads/ggs19wew.gml
40,ggs19.110,SkorowidzOrtofomapy2019.900918,,,,,,,,,,,,,N-34-50-A-c-1-3,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900918.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900918_N-34-50-A-c-1-3.tif,,SkorowidzOrtofomapy2019.900918.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,40,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs19wew,C:/Users/admin/Downloads/ggs19wew.gml
41,ggs19.111,SkorowidzOrtofomapy2019.900880,,,,,,,,,,,,,N-34-49-D-b-2-1,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900880.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900880_N-34-49-D-b-2-1.tif,,SkorowidzOrtofomapy2019.900880.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,33,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs19wew,C:/Users/admin/Downloads/ggs19wew.gml
42,ggs19.113,SkorowidzOrtofomapy2019.900881,,,,,,,,,,,,,N-34-49-D-b-2-2,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900881.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900881_N-34-49-D-b-2-2.tif,,SkorowidzOrtofomapy2019.900881.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,30,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs19wew,C:/Users/admin/Downloads/ggs19wew.gml
44,ggs19.115,SkorowidzOrtofomapy2019.900805,,,,,,,,,,,,,N-34-49-B-d-3-2,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900805.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900805_N-34-49-B-d-3-2.tif,,SkorowidzOrtofomapy2019.900805.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,32,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs19wew,C:/Users/admin/Downloads/ggs19wew.gml
45,ggs19.119,SkorowidzOrtofomapy2019.900810,,,,,,,,,,,,,N-34-49-B-d-4-3,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900810.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900810_N-34-49-B-d-4-3.tif,,SkorowidzOrtofomapy2019.900810.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,28,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs19wew,C:/Users/admin/Downloads/ggs19wew.gml
46,ggs19.121,SkorowidzOrtofomapy2019.900809,,,,,,,,,,,,,N-34-49-B-d-4-2,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900809.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900809_N-34-49-B-d-4-2.tif,,SkorowidzOrtofomapy2019.900809.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,36,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs19wew,C:/Users/admin/Downloads/ggs19wew.gml
47,ggs19.124,SkorowidzOrtofomapy2019.900808,,,,,,,,,,,,,N-34-49-B-d-4-1,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900808.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900808_N-34-49-B-d-4-1.tif,,SkorowidzOrtofomapy2019.900808.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,34,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs19wew,C:/Users/admin/Downloads/ggs19wew.gml
48,ggs19.127,SkorowidzOrtofomapy2019.900811,,,,,,,,,,,,,N-34-49-B-d-4-4,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900811.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900811_N-34-49-B-d-4-4.tif,,SkorowidzOrtofomapy2019.900811.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,30,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs19wew,C:/Users/admin/Downloads/ggs19wew.gml
49,ggs19.130,SkorowidzOrtofomapy2019.900882,,,,,,,,,,,,,N-34-49-D-b-2-3,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900882.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900882_N-34-49-D-b-2-3.tif,,SkorowidzOrtofomapy2019.900882.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,38,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs19wew,C:/Users/admin/Downloads/ggs19wew.gml
50,ggs19.131,SkorowidzOrtofomapy2019.900807,,,,,,,,,,,,,N-34-49-B-d-3-4,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900807.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900807_N-34-49-B-d-3-4.tif,,SkorowidzOrtofomapy2019.900807.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,28,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs19wew,C:/Users/admin/Downloads/ggs19wew.gml
53,ggs19.136,SkorowidzOrtofomapy2019.900920,,,,,,,,,,,,,N-34-50-A-c-3-1,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900920.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900920_N-34-50-A-c-3-1.tif,,SkorowidzOrtofomapy2019.900920.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,37,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs19wew,C:/Users/admin/Downloads/ggs19wew.gml
54,ggs19.140,SkorowidzOrtofomapy2019.900937,,,,,,,,,,,,,N-34-50-C-a-1-3,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900937.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900937_N-34-50-C-a-1-3.tif,,SkorowidzOrtofomapy2019.900937.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,38,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs19wew,C:/Users/admin/Downloads/ggs19wew.gml
55,ggs19.142,SkorowidzOrtofomapy2019.900883,,,,,,,,,,,,,N-34-49-D-b-2-4,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900883.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900883_N-34-49-D-b-2-4.tif,,SkorowidzOrtofomapy2019.900883.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,36,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs19wew,C:/Users/admin/Downloads/ggs19wew.gml
56,ggs19.143,SkorowidzOrtofomapy2019.900803,,,,,,,,,,,,,N-34-49-B-d-2-4,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900803.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900803_N-34-49-B-d-2-4.tif,,SkorowidzOrtofomapy2019.900803.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,40,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs19wew,C:/Users/admin/Downloads/ggs19wew.gml
57,ggs20wew.0,SkorowidzOrtofomapy2020.915345,,,,,,,,,,,,,N-34-50-C-d-3-3,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915345.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915345_N-34-50-C-d-3-3.tif,,SkorowidzOrtofomapy2020.915345.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ggs20wew,C:\Users\admin\Downloads\ggs20wew.gml|layername=ggs20wew
58,ggs20wew.1,SkorowidzOrtofomapy2020.915304,,,,,,,,,,,,,N-34-50-C-c-4-3,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915304.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915304_N-34-50-C-c-4-3.tif,,SkorowidzOrtofomapy2020.915304.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ggs20wew,C:\Users\admin\Downloads\ggs20wew.gml|layername=ggs20wew
59,ggs20wew.2,SkorowidzOrtofomapy2020.915319,,,,,,,,,,,,,N-34-50-C-d-1-4,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915319.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915319_N-34-50-C-d-1-4.tif,,SkorowidzOrtofomapy2020.915319.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ggs20wew,C:\Users\admin\Downloads\ggs20wew.gml|layername=ggs20wew
60,ggs20wew.3,SkorowidzOrtofomapy2020.915275,,,,,,,,,,,,,N-34-50-C-c-1-4,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915275.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915275_N-34-50-C-c-1-4.tif,,SkorowidzOrtofomapy2020.915275.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ggs20wew,C:\Users\admin\Downloads\ggs20wew.gml|layername=ggs20wew
61,ggs20wew.4,SkorowidzOrtofomapy2020.915278,,,,,,,,,,,,,N-34-50-C-c-2-1,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915278.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915278_N-34-50-C-c-2-1.tif,,SkorowidzOrtofomapy2020.915278.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ggs20wew,C:\Users\admin\Downloads\ggs20wew.gml|layername=ggs20wew
62,ggs20wew.5,SkorowidzOrtofomapy2020.915341,,,,,,,,,,,,,N-34-50-C-d-3-2,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915341.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915341_N-34-50-C-d-3-2.tif,,SkorowidzOrtofomapy2020.915341.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ggs20wew,C:\Users\admin\Downloads\ggs20wew.gml|layername=ggs20wew
63,ggs20wew.6,SkorowidzOrtofomapy2020.915301,,,,,,,,,,,,,N-34-50-C-c-4-2,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915301.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915301_N-34-50-C-c-4-2.tif,,SkorowidzOrtofomapy2020.915301.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ggs20wew,C:\Users\admin\Downloads\ggs20wew.gml|layername=ggs20wew
64,ggs20wew.7,SkorowidzOrtofomapy2020.915349,,,,,,,,,,,,,N-34-50-C-d-3-4,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915349.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915349_N-34-50-C-d-3-4.tif,,SkorowidzOrtofomapy2020.915349.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ggs20wew,C:\Users\admin\Downloads\ggs20wew.gml|layername=ggs20wew
65,ggs20wew.8,SkorowidzOrtofomapy2020.915284,,,,,,,,,,,,,N-34-50-C-c-2-4,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915284.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915284_N-34-50-C-c-2-4.tif,,SkorowidzOrtofomapy2020.915284.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ggs20wew,C:\Users\admin\Downloads\ggs20wew.gml|layername=ggs20wew
